statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
03_4127,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4127, method of sale of commodities.
03_4128,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4128, packages; declarations of quantity and origin; variations; exemptions.
03_4129,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4129, declarations of unit price on random packages.
03_4130,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4130, misleading packages.
03_4131,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4131, advertising packages for sale.
03_4132,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4132, sale by net weight.
03_4133,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4133, misrepresentation of price.
03_4134,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4134," meat, poultry and seafood."
03_4135,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4135," butter, oleomargarine and margarine."
03_4136,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4136, fluid dairy products.
03_4137,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4137," flour, cornmeal and hominy grits."
03_4138,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4138, potatoes.
03_4139,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4139, construction of contracts.
03_4140,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4140, hindering or obstructing officer; penalties.
03_4141,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4141, impersonation of officer; penalties.
03_4142,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4142, prohibited acts.
03_4143,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter b, weights and measures generally,-,-,4143, presumptive evidence.
03_4150,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4150, enforcement and regulations.
03_4151,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4151, licenses.
03_4152,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4152, weighmasters' certificates.
03_4153,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4153, preparation of weighmaster's certificate.
03_4154,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4154, use of approved weighing device required.
03_4155,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4155, scale requirement.
03_4156,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4156, disposition of copies of certificates.
03_4157,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4157, license required; definition.
03_4158,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4158, suspension or revocation of licenses.
03_4159,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4159, prohibited acts.
03_4160,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4160, sales by weight.
03_4161,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4161, separation required.
03_4162,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4162, substitution of another purchaser in weighmaster's certificate.
03_4163,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4163, authorization to inspect and direct to nearest scales.
03_4164,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4164, weighmaster's certificate required.
03_4165,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4165, small lots.
03_4166,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4166, exception for boatloads or railroad carloads.
03_4167,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4167, rules and regulations.
03_4168,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4168, sales by employer-producer to employees.
03_4169,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter c, public weighmasters,-,-,4169, existing licenses.
03_4170,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4170, approval of types of weights and measures and weighing and measuring devices.
03_4171,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4171, submission of types for approval.
03_4172,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4172, certificates of approval; notice of disapproval;  appeals.
03_4173,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4173," manufacture, sale or use of unapproved weights, measures and devices."
03_4174,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4174, marking of approved weights and measures.
03_4175,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4175," marking of weights and measures ""not legal for trade."""
03_4176,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4176, rules and regulations.
03_4177,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4177, sealing of approved weights and measures.
03_4178,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4178, fees.
03_4179,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter d, device type approval,-,-,4179, enforcement.
03_4180,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter e, domestic fuel oil,-,-,4180, meter required.
03_4181,03,agriculture,part vi," development, marketing and",chapter 41, weights and measures,subchapter e, domestic fuel oil,-,-,4181, small deliveries.
